,model_name,learning_rate,avg_loss,train_accuracy,train_precision,train_recall,validation_accuracy,validation_precision,validation_recall,epoch
177,baseline_54_3,0.01,0.4951762046132769,0.777011513710022,0.7795823812484741,0.7724137902259827,0.8044692873954773,0.720588207244873,0.7538461685180664,60
178,baseline_54_3,0.01,0.478240111044475,0.7862069010734558,0.7915691137313843,0.777011513710022,0.7988826632499695,0.7230769395828247,0.7230769395828247,120
179,baseline_54_3,0.01,0.47225918088640484,0.7977011203765869,0.8607242107391357,0.7103448510169983,0.8156424760818481,0.7962962985038757,0.6615384817123413,200
180,baseline_54_3,0.01,0.45572637234415325,0.7977011203765869,0.8416886329650879,0.7333333492279053,0.8044692873954773,0.7678571343421936,0.6615384817123413,200
181,baseline_54_3,0.01,0.4526022672653198,0.7919540405273438,0.7873303294181824,0.800000011920929,0.7765362858772278,0.6760563254356384,0.7384615540504456,220
182,baseline_54_3,0.01,0.43657373104776653,0.8080459833145142,0.8661202192306519,0.728735625743866,0.7988826632499695,0.7735849022865295,0.6307692527770996,260
183,baseline_54_3,0.01,0.4363710284233093,0.8068965673446655,0.8201438784599304,0.7862069010734558,0.7988826632499695,0.7230769395828247,0.7230769395828247,320
184,baseline_54_3,0.01,0.416800673518862,0.8310344815254211,0.8529411554336548,0.800000011920929,0.7653631567955017,0.6769230961799622,0.6769230961799622,400
185,baseline_54_3,0.01,0.416515976190567,0.8298850655555725,0.8167770504951477,0.8505747318267822,0.7597765326499939,0.6527777910232544,0.7230769395828247,400
186,baseline_54_3,0.01,0.3980784756796701,0.8471264243125916,0.871921181678772,0.8137931227684021,0.7877094745635986,0.7288135886192322,0.6615384817123413,420
187,baseline_54_3,0.01,0.39482285720961435,0.8574712872505188,0.9060052037239075,0.7977011203765869,0.8044692873954773,0.7678571343421936,0.6615384817123413,460
188,baseline_54_3,0.01,0.3883103217397417,0.8620689511299133,0.9007633328437805,0.8137931227684021,0.7932960987091064,0.75,0.6461538672447205,520
189,baseline_54_3,0.01,0.3830556145736149,0.8609195351600647,0.8755980730056763,0.8413792848587036,0.7709497213363647,0.6935483813285828,0.6615384817123413,600
190,baseline_54_3,0.01,0.37677385977336336,0.8413792848587036,0.9354838728904724,0.7333333492279053,0.8379888534545898,0.875,0.6461538672447205,600
191,baseline_54_3,0.01,0.36844569870403837,0.8747126460075378,0.926701545715332,0.8137931227684021,0.8156424760818481,0.7962962985038757,0.6615384817123413,620
192,baseline_54_3,0.01,0.3597183014665331,0.8735632300376892,0.8992629051208496,0.8413792848587036,0.826815664768219,0.7833333611488342,0.7230769395828247,660
193,baseline_54_3,0.01,0.3668365946837834,0.8712643384933472,0.9283819794654846,0.8045976758003235,0.826815664768219,0.8269230723381042,0.6615384817123413,720
194,baseline_54_3,0.01,0.3619324564933777,0.8689655065536499,0.8706697225570679,0.8666666746139526,0.8100558519363403,0.7460317611694336,0.7230769395828247,800
195,baseline_54_3,0.004,0.343089154788426,0.8850574493408203,0.9305912852287292,0.8321838974952698,0.8212290406227112,0.7894737124443054,0.692307710647583,800
196,baseline_54_3,0.004,0.3382087307316916,0.8839080333709717,0.8976190686225891,0.8666666746139526,0.8156424760818481,0.7580645084381104,0.7230769395828247,820
197,baseline_54_3,0.004,0.3325524926185608,0.8862069249153137,0.9263959527015686,0.8390804529190063,0.8156424760818481,0.7666666507720947,0.7076923251152039,860
198,baseline_54_3,0.004,0.3302697922502245,0.8919540047645569,0.895591676235199,0.8873563408851624,0.8100558519363403,0.7460317611694336,0.7230769395828247,920
199,baseline_54_3,0.004,0.3326647239071982,0.8862069249153137,0.8962264060974121,0.8735632300376892,0.8100558519363403,0.7540983557701111,0.7076923251152039,1000
200,baseline_54_3,0.001,0.3291750124522618,0.8862069249153137,0.9179104566574097,0.8482758402824402,0.8156424760818481,0.7666666507720947,0.7076923251152039,1000
201,baseline_54_3,0.001,0.32377706680979046,0.8942528963088989,0.9234567880630493,0.8597701191902161,0.8044692873954773,0.75,0.692307710647583,1020
202,baseline_54_3,0.001,0.32375215206827435,0.8919540047645569,0.9209876656532288,0.8574712872505188,0.8100558519363403,0.7540983557701111,0.7076923251152039,1060
203,baseline_54_3,0.001,0.3229245586054666,0.8896551728248596,0.9064748287200928,0.8689655065536499,0.8100558519363403,0.7540983557701111,0.7076923251152039,1120
204,baseline_54_3,0.001,0.32199443663869587,0.8908045887947083,0.9106280207633972,0.8666666746139526,0.8156424760818481,0.7666666507720947,0.7076923251152039,1200
205,baseline_54_3,0.001,0.321757401738848,0.8908045887947083,0.9086538553237915,0.8689655065536499,0.8100558519363403,0.7540983557701111,0.7076923251152039,1200
206,baseline_54_3,0.001,0.320866265467235,0.8931034207344055,0.9191176295280457,0.8620689511299133,0.8100558519363403,0.7540983557701111,0.7076923251152039,1220
207,baseline_54_3,0.001,0.3212202915123531,0.8931034207344055,0.9191176295280457,0.8620689511299133,0.8100558519363403,0.7540983557701111,0.7076923251152039,1260
208,baseline_54_3,0.001,0.3208593726158142,0.8919540047645569,0.9209876656532288,0.8574712872505188,0.8100558519363403,0.7540983557701111,0.7076923251152039,1320
209,baseline_54_3,0.001,0.320348858833313,0.8942528963088989,0.9172749519348145,0.8666666746139526,0.8100558519363403,0.7540983557701111,0.7076923251152039,1400
210,baseline_54_3,0.0005,0.31982279249600004,0.8919540047645569,0.9128329157829285,0.8666666746139526,0.8100558519363403,0.7540983557701111,0.7076923251152039,1400
211,baseline_54_3,0.0005,0.3198131280285971,0.8931034207344055,0.9090909361839294,0.8735632300376892,0.8100558519363403,0.7540983557701111,0.7076923251152039,1420
212,baseline_54_3,0.0005,0.3191164902278355,0.8931034207344055,0.9130434989929199,0.8689655065536499,0.8100558519363403,0.7540983557701111,0.7076923251152039,1460
213,baseline_54_3,0.0005,0.318194363798414,0.8942528963088989,0.9213759303092957,0.8620689511299133,0.8044692873954773,0.75,0.692307710647583,1520
214,baseline_54_3,0.0005,0.31807572501046316,0.8942528963088989,0.9234567880630493,0.8597701191902161,0.8044692873954773,0.75,0.692307710647583,1600
215,baseline_54_3,0.0005,0.318246317761285,0.8942528963088989,0.92555832862854,0.8574712872505188,0.8100558519363403,0.7627118825912476,0.692307710647583,1600
216,baseline_54_3,0.0005,0.3177247494459152,0.8931034207344055,0.9071428775787354,0.8758620619773865,0.8100558519363403,0.7540983557701111,0.7076923251152039,1620
217,baseline_54_3,0.0005,0.31810769864491056,0.8954023122787476,0.9257425665855408,0.8597701191902161,0.8044692873954773,0.75,0.692307710647583,1660
218,baseline_54_3,0.0005,0.317135146686009,0.8942528963088989,0.9152542352676392,0.8689655065536499,0.8100558519363403,0.7540983557701111,0.7076923251152039,1720
219,baseline_54_3,0.0005,0.31839667899268015,0.8908045887947083,0.8990610241889954,0.8804597854614258,0.8044692873954773,0.7419354915618896,0.7076923251152039,1800
220,baseline_54_3_dropout0.2,0.01,0.6950339334351676,0.49770113825798035,0.49884793162345886,0.9954022765159607,0.3631284832954407,0.3631284832954407,1.0,0
221,baseline_54_3_dropout0.2,0.01,0.5468531336103167,0.7505747079849243,0.7558685541152954,0.7402299046516418,0.7262569665908813,0.6052631735801697,0.7076923251152039,20
222,baseline_54_3_dropout0.2,0.01,0.5108110649245126,0.7724137902259827,0.7969924807548523,0.7310344576835632,0.7877094745635986,0.7142857313156128,0.692307710647583,60
223,baseline_54_3_dropout0.2,0.01,0.482554908309664,0.7758620977401733,0.792682945728302,0.7471264600753784,0.8100558519363403,0.7313432693481445,0.7538461685180664,120
224,baseline_54_3_dropout0.2,0.01,0.4750000366142818,0.7758620977401733,0.8243243098258972,0.7011494040489197,0.7988826632499695,0.7301587462425232,0.7076923251152039,200
225,baseline_54_3_dropout0.2,0.01,0.46039509773254395,0.7931034564971924,0.8179551362991333,0.754023015499115,0.7988826632499695,0.7457627058029175,0.6769230961799622,200
226,baseline_54_3_dropout0.2,0.01,0.45301723905972074,0.8045976758003235,0.8406169414520264,0.751724123954773,0.8156424760818481,0.7580645084381104,0.7230769395828247,220
227,baseline_54_3_dropout0.2,0.01,0.4434318499905722,0.8103448152542114,0.8374999761581421,0.7701149582862854,0.8044692873954773,0.75,0.692307710647583,260
228,baseline_54_3_dropout0.2,0.01,0.4282666231904711,0.8333333134651184,0.8756476640701294,0.777011513710022,0.7877094745635986,0.7288135886192322,0.6615384817123413,320
229,baseline_54_3_dropout0.2,0.01,0.420839535338538,0.8252873420715332,0.8493826985359192,0.7908046245574951,0.7821229100227356,0.703125,0.692307710647583,400
230,baseline_54_3_dropout0.2,0.01,0.4175552725791931,0.8321838974952698,0.8550368547439575,0.800000011920929,0.8100558519363403,0.7460317611694336,0.7230769395828247,400
231,baseline_54_3_dropout0.2,0.01,0.4049241542816162,0.8287356495857239,0.8356807231903076,0.8183907866477966,0.7877094745635986,0.7076923251152039,0.7076923251152039,420
232,baseline_54_3_dropout0.2,0.01,0.41046033586774555,0.8310344815254211,0.8529411554336548,0.800000011920929,0.7765362858772278,0.692307710647583,0.692307710647583,460
233,baseline_54_3_dropout0.2,0.01,0.4060503968170711,0.8379310369491577,0.8693467378616333,0.7954022884368896,0.7877094745635986,0.7288135886192322,0.6615384817123413,520
234,baseline_54_3_dropout0.2,0.01,0.3972430569784982,0.8367816209793091,0.8970189690589905,0.7609195113182068,0.826815664768219,0.8269230723381042,0.6615384817123413,600
235,baseline_54_3_dropout0.2,0.01,0.3997237171445574,0.8459770083427429,0.8697788715362549,0.8137931227684021,0.8212290406227112,0.7796609997749329,0.7076923251152039,600
236,baseline_54_3_dropout0.2,0.01,0.38383502619607107,0.8517241477966309,0.8713592290878296,0.8252873420715332,0.8044692873954773,0.75,0.692307710647583,620
237,baseline_54_3_dropout0.2,0.01,0.3884102404117584,0.842528760433197,0.8688119053840637,0.8068965673446655,0.826815664768219,0.8148148059844971,0.6769230961799622,660
238,baseline_54_3_dropout0.2,0.01,0.3828953078814915,0.8540229797363281,0.8989637494087219,0.7977011203765869,0.7821229100227356,0.7166666388511658,0.6615384817123413,720
239,baseline_54_3_dropout0.2,0.01,0.38884881138801575,0.8609195351600647,0.8924999833106995,0.8206896781921387,0.8156424760818481,0.7857142686843872,0.6769230961799622,800
240,baseline_54_3_dropout0.2,0.01,0.38611673031534466,0.8505747318267822,0.871046245098114,0.8229885101318359,0.8156424760818481,0.7857142686843872,0.6769230961799622,800
241,baseline_54_3_dropout0.2,0.01,0.3799220195838383,0.8701149225234985,0.8926829099655151,0.8413792848587036,0.8100558519363403,0.7540983557701111,0.7076923251152039,820
242,baseline_54_3_dropout0.2,0.01,0.37982529401779175,0.8574712872505188,0.8976982235908508,0.8068965673446655,0.8212290406227112,0.8113207817077637,0.6615384817123413,860
243,baseline_54_3_dropout0.2,0.01,0.37277649555887493,0.8448275923728943,0.8393664956092834,0.8528735637664795,0.7653631567955017,0.682539701461792,0.6615384817123413,920
244,baseline_54_3_dropout0.2,0.01,0.3730217771870749,0.8597701191902161,0.8665105104446411,0.8505747318267822,0.8044692873954773,0.75,0.692307710647583,1000
245,baseline_54_3_dropout0.2,0.01,0.3670532831123897,0.8643678426742554,0.895261824131012,0.8252873420715332,0.8044692873954773,0.7586206793785095,0.6769230961799622,1000
246,baseline_54_3_dropout0.2,0.01,0.3569087726729257,0.8689655065536499,0.9125964045524597,0.8160919547080994,0.7877094745635986,0.7288135886192322,0.6615384817123413,1020
247,baseline_54_3_dropout0.2,0.01,0.3609460251671927,0.8735632300376892,0.9177377820014954,0.8206896781921387,0.8100558519363403,0.7540983557701111,0.7076923251152039,1060
248,baseline_54_3_dropout0.2,0.01,0.35929145983287264,0.8747126460075378,0.8975609540939331,0.8459770083427429,0.7988826632499695,0.7457627058029175,0.6769230961799622,1120
249,baseline_54_3_dropout0.2,0.01,0.35767597811562674,0.8712643384933472,0.9047619104385376,0.8298850655555725,0.7932960987091064,0.75,0.6461538672447205,1200
250,baseline_54_3_dropout0.2,0.01,0.363895663193294,0.8758620619773865,0.9077306985855103,0.8367816209793091,0.7877094745635986,0.7288135886192322,0.6615384817123413,1200
251,baseline_54_3_dropout0.2,0.01,0.3537999519280025,0.8770114779472351,0.9293193817138672,0.8160919547080994,0.8044692873954773,0.7777777910232544,0.6461538672447205,1220
252,baseline_54_3_dropout0.2,0.01,0.3518903170313154,0.8735632300376892,0.8953770995140076,0.8459770083427429,0.8044692873954773,0.75,0.692307710647583,1260
253,baseline_54_3_dropout0.2,0.01,0.3616807460784912,0.863218367099762,0.8761904835700989,0.8459770083427429,0.7821229100227356,0.703125,0.692307710647583,1320
254,baseline_54_3_dropout0.2,0.01,0.3465183675289154,0.8747126460075378,0.9014778137207031,0.8413792848587036,0.8044692873954773,0.7678571343421936,0.6615384817123413,1400
255,baseline_54_3_dropout0.2,0.004,0.34621126311165945,0.8701149225234985,0.9004974961280823,0.8321838974952698,0.8100558519363403,0.7719298005104065,0.6769230961799622,1400
256,baseline_54_3_dropout0.2,0.004,0.33092042803764343,0.8793103694915771,0.9125000238418579,0.8390804529190063,0.7932960987091064,0.7413793206214905,0.6615384817123413,1420
257,baseline_54_3_dropout0.2,0.004,0.3330940731934139,0.8919540047645569,0.9251870512962341,0.8528735637664795,0.7932960987091064,0.75,0.6461538672447205,1460
258,baseline_54_3_dropout0.2,0.004,0.3445031132016863,0.882758617401123,0.9152119755744934,0.8436781764030457,0.8156424760818481,0.7857142686843872,0.6769230961799622,1520
259,baseline_54_3_dropout0.2,0.004,0.34657888540199827,0.882758617401123,0.9172932505607605,0.8413792848587036,0.8156424760818481,0.7857142686843872,0.6769230961799622,1600
260,baseline_54_3_dropout0.2,0.004,0.3390590080193111,0.8954023122787476,0.9236453175544739,0.8620689511299133,0.8100558519363403,0.7719298005104065,0.6769230961799622,1600
261,baseline_54_3_dropout0.2,0.004,0.3393032806260245,0.8781608939170837,0.8983050584793091,0.8528735637664795,0.7988826632499695,0.7543859481811523,0.6615384817123413,1620
262,baseline_54_3_dropout0.2,0.004,0.33290731055395945,0.888505756855011,0.9183168411254883,0.8528735637664795,0.8044692873954773,0.7586206793785095,0.6769230961799622,1660
263,baseline_54_3_dropout0.2,0.004,0.33552577240126474,0.8999999761581421,0.9202898740768433,0.8758620619773865,0.7877094745635986,0.7142857313156128,0.692307710647583,1720
264,baseline_54_3_dropout0.2,0.004,0.3379094515527998,0.8804597854614258,0.9127181768417358,0.8413792848587036,0.826815664768219,0.7931034564971924,0.7076923251152039,1800
265,baseline_54_3_dropout0.2,0.004,0.3323051801749638,0.8839080333709717,0.9113300442695618,0.8505747318267822,0.8044692873954773,0.75,0.692307710647583,1800
266,baseline_54_3_dropout0.2,0.004,0.339139176266534,0.8873563408851624,0.9201995134353638,0.8482758402824402,0.826815664768219,0.8148148059844971,0.6769230961799622,1820
267,baseline_54_3_dropout0.2,0.004,0.333197329725538,0.8839080333709717,0.9093137383460999,0.8528735637664795,0.7932960987091064,0.7413793206214905,0.6615384817123413,1860
268,baseline_54_3_dropout0.2,0.004,0.33600800803729464,0.8850574493408203,0.9219143390655518,0.8413792848587036,0.8044692873954773,0.7586206793785095,0.6769230961799622,1920
269,baseline_54_3_dropout0.2,0.004,0.32356819936207365,0.8781608939170837,0.910224437713623,0.8390804529190063,0.832402229309082,0.7966101765632629,0.7230769395828247,2000
270,baseline_54_3_dropout0.2,0.004,0.32199656324727194,0.8781608939170837,0.90220046043396,0.8482758402824402,0.7932960987091064,0.75,0.6461538672447205,2000
271,baseline_54_3_dropout0.2,0.004,0.3384728218827929,0.8896551728248596,0.9248120188713074,0.8482758402824402,0.8044692873954773,0.7586206793785095,0.6769230961799622,2020
272,baseline_54_3_dropout0.2,0.004,0.34795054367610384,0.8850574493408203,0.9036144614219666,0.8620689511299133,0.8100558519363403,0.7719298005104065,0.6769230961799622,2060
273,baseline_54_3_dropout0.2,0.004,0.33060896396636963,0.8724138140678406,0.9070351719856262,0.8298850655555725,0.8100558519363403,0.7627118825912476,0.692307710647583,2120
274,baseline_54_3_dropout0.2,0.004,0.3304155341216496,0.8896551728248596,0.9104115962982178,0.8643678426742554,0.7932960987091064,0.7333333492279053,0.6769230961799622,2200
275,baseline_54_3_dropout0.2,0.004,0.3370822625500815,0.8862069249153137,0.9137930870056152,0.8528735637664795,0.8156424760818481,0.7962962985038757,0.6615384817123413,2200
276,baseline_54_3_dropout0.2,0.004,0.33547269446509226,0.8919540047645569,0.9189189076423645,0.8597701191902161,0.7932960987091064,0.7413793206214905,0.6615384817123413,2220
277,baseline_54_3_dropout0.2,0.004,0.33213962401662556,0.8896551728248596,0.9226932525634766,0.8505747318267822,0.7932960987091064,0.7333333492279053,0.6769230961799622,2260
278,baseline_54_3_dropout0.2,0.004,0.3242017924785614,0.8862069249153137,0.9077669978141785,0.8597701191902161,0.7988826632499695,0.7377049326896667,0.692307710647583,2320
279,baseline_54_3_dropout0.2,0.004,0.3307284883090428,0.888505756855011,0.9162561297416687,0.8551723957061768,0.8156424760818481,0.7758620977401733,0.692307710647583,2400
280,baseline_54_3_dropout0.2,0.001,0.335020444222859,0.888505756855011,0.9225000143051147,0.8482758402824402,0.8100558519363403,0.7719298005104065,0.6769230961799622,2400
281,baseline_54_3_dropout0.2,0.001,0.32498587880815777,0.8839080333709717,0.9175000190734863,0.8436781764030457,0.8156424760818481,0.7758620977401733,0.692307710647583,2420
282,baseline_54_3_dropout0.2,0.001,0.32778836148125784,0.8931034207344055,0.9211822748184204,0.8597701191902161,0.8100558519363403,0.7540983557701111,0.7076923251152039,2460
283,baseline_54_3_dropout0.2,0.001,0.3180620925767081,0.8931034207344055,0.9211822748184204,0.8597701191902161,0.8100558519363403,0.7719298005104065,0.6769230961799622,2520
284,baseline_54_3_dropout0.2,0.001,0.32495427770274027,0.882758617401123,0.9111111164093018,0.8482758402824402,0.8379888534545898,0.8214285969734192,0.7076923251152039,2600
285,baseline_54_3_dropout0.2,0.0001,0.32476119909967693,0.8965517282485962,0.9238329529762268,0.8643678426742554,0.7932960987091064,0.7413793206214905,0.6615384817123413,2600
286,baseline_54_3_dropout0.2,0.0001,0.32476923295429777,0.8873563408851624,0.9160493612289429,0.8528735637664795,0.7877094745635986,0.7288135886192322,0.6615384817123413,2620
287,baseline_54_3_dropout0.2,0.0001,0.3217495935303824,0.8965517282485962,0.9280397295951843,0.8597701191902161,0.8212290406227112,0.7894737124443054,0.692307710647583,2660
288,baseline_54_3_dropout0.2,0.0001,0.3219555275780814,0.8977011442184448,0.9282178282737732,0.8620689511299133,0.8156424760818481,0.7857142686843872,0.6769230961799622,2720
289,baseline_54_3_dropout0.2,0.0001,0.32822220240320477,0.8919540047645569,0.9128329157829285,0.8666666746139526,0.8044692873954773,0.7586206793785095,0.6769230961799622,2800
290,baseline_54_3_dropout0.2,0.0001,0.3286468876259668,0.8908045887947083,0.925000011920929,0.8505747318267822,0.8100558519363403,0.7627118825912476,0.692307710647583,2800
291,baseline_54_3_dropout0.2,0.0001,0.3164197525807789,0.8873563408851624,0.9160493612289429,0.8528735637664795,0.7988826632499695,0.7543859481811523,0.6615384817123413,2820
292,baseline_54_3_dropout0.2,0.0001,0.3280963237796511,0.8896551728248596,0.9185185432434082,0.8551723957061768,0.8100558519363403,0.7627118825912476,0.692307710647583,2860
293,baseline_54_3_dropout0.2,0.0001,0.3265049627849034,0.8988505601882935,0.9262899160385132,0.8666666746139526,0.7877094745635986,0.7213114500045776,0.6769230961799622,2920
294,baseline_54_3_dropout0.2,0.0001,0.32959623847688946,0.8954023122787476,0.9300000071525574,0.8551723957061768,0.7988826632499695,0.7543859481811523,0.6615384817123413,3000
295,baseline_54_3_dropout0.2,1e-05,0.3198681814329965,0.8954023122787476,0.9257425665855408,0.8597701191902161,0.8156424760818481,0.7962962985038757,0.6615384817123413,3000
296,baseline_54_3_dropout0.2,1e-05,0.3247598963124411,0.8873563408851624,0.9223057627677917,0.8459770083427429,0.7988826632499695,0.7457627058029175,0.6769230961799622,3020
297,baseline_54_3_dropout0.2,1e-05,0.32795270000185284,0.8954023122787476,0.9236453175544739,0.8620689511299133,0.8044692873954773,0.7678571343421936,0.6615384817123413,3060
298,baseline_54_3_dropout0.2,1e-05,0.3154200145176479,0.8965517282485962,0.9156626462936401,0.8735632300376892,0.8044692873954773,0.7678571343421936,0.6615384817123413,3120
299,baseline_54_3_dropout0.2,1e-05,0.3285140352589743,0.8954023122787476,0.927860677242279,0.8574712872505188,0.7877094745635986,0.7213114500045776,0.6769230961799622,3200
300,baseline_54_3_dropout0.2,1e-05,0.3230280067239489,0.888505756855011,0.9142156839370728,0.8574712872505188,0.8212290406227112,0.7894737124443054,0.692307710647583,3200
301,baseline_54_3_dropout0.2,1e-05,0.32402503916195463,0.8850574493408203,0.9016786813735962,0.8643678426742554,0.8044692873954773,0.75,0.692307710647583,3220
302,baseline_54_3_dropout0.2,1e-05,0.3198359097753252,0.8965517282485962,0.9280397295951843,0.8597701191902161,0.7821229100227356,0.7241379022598267,0.6461538672447205,3260
303,baseline_54_3_dropout0.2,1e-05,0.3192054501601628,0.8931034207344055,0.9253731369972229,0.8551723957061768,0.8044692873954773,0.7586206793785095,0.6769230961799622,3320
304,baseline_54_3_dropout0.2,1e-05,0.31563387172562735,0.8999999761581421,0.9285714030265808,0.8666666746139526,0.7932960987091064,0.7333333492279053,0.6769230961799622,3400
305,baseline_54_3_dropout0.2,1e-05,0.3119276187249592,0.8873563408851624,0.9160493612289429,0.8528735637664795,0.7988826632499695,0.7457627058029175,0.6769230961799622,3400
306,baseline_54_3_dropout0.2,1e-05,0.325665146112442,0.888505756855011,0.9101941585540771,0.8620689511299133,0.7988826632499695,0.7543859481811523,0.6615384817123413,3420
307,baseline_54_3_dropout0.2,1e-05,0.3287467956542969,0.8931034207344055,0.9232673048973083,0.8574712872505188,0.8044692873954773,0.7586206793785095,0.6769230961799622,3460
308,baseline_54_3_dropout0.2,1e-05,0.3304498621395656,0.8919540047645569,0.9230769276618958,0.8551723957061768,0.7988826632499695,0.7457627058029175,0.6769230961799622,3520
309,baseline_54_3_dropout0.2,1e-05,0.3213693712438856,0.8850574493408203,0.9036144614219666,0.8620689511299133,0.8100558519363403,0.7627118825912476,0.692307710647583,3600
310,baseline_54_3_dropout0.25,0.01,0.6912480677877154,0.522988498210907,0.7083333134651184,0.07816091924905777,0.6480447053909302,0.6666666865348816,0.0615384615957737,0
311,baseline_54_3_dropout0.25,0.01,0.5491166029657636,0.7356321811676025,0.7608142495155334,0.6873562932014465,0.7150837779045105,0.6029411554336548,0.6307692527770996,20
312,baseline_54_3_dropout0.25,0.01,0.5106879046985081,0.7747126221656799,0.7936117649078369,0.7425287365913391,0.7821229100227356,0.7096773982048035,0.6769230961799622,60
313,baseline_54_3_dropout0.25,0.01,0.49627002222197397,0.7724137902259827,0.7940446734428406,0.7356321811676025,0.7877094745635986,0.7076923251152039,0.7076923251152039,120
314,baseline_54_3_dropout0.25,0.01,0.48333834750311716,0.771264374256134,0.799492359161377,0.7241379022598267,0.7932960987091064,0.71875,0.7076923251152039,200
315,baseline_54_3_dropout0.25,0.01,0.47147894757134573,0.794252872467041,0.8106796145439148,0.7678160667419434,0.7988826632499695,0.7377049326896667,0.692307710647583,200
316,baseline_54_3_dropout0.25,0.01,0.4605594107082912,0.7804597616195679,0.8096446990966797,0.7333333492279053,0.7821229100227356,0.7241379022598267,0.6461538672447205,220
317,baseline_54_3_dropout0.25,0.01,0.45008799859455656,0.800000011920929,0.8144578337669373,0.777011513710022,0.7821229100227356,0.703125,0.692307710647583,260
318,baseline_54_3_dropout0.25,0.01,0.44039215360369,0.8068965673446655,0.8379746675491333,0.7609195113182068,0.8044692873954773,0.75,0.692307710647583,320
319,baseline_54_3_dropout0.25,0.01,0.4320547410420009,0.8183907866477966,0.850632905960083,0.7724137902259827,0.7988826632499695,0.7457627058029175,0.6769230961799622,400
320,baseline_54_3_dropout0.25,0.01,0.4196082779339382,0.8241379261016846,0.8560606241226196,0.7793103456497192,0.7765362858772278,0.6984127163887024,0.6769230961799622,400
321,baseline_54_3_dropout0.25,0.01,0.41396775415965487,0.8275862336158752,0.8625954389572144,0.7793103456497192,0.8100558519363403,0.7719298005104065,0.6769230961799622,420
322,baseline_54_3_dropout0.25,0.01,0.41580407108579365,0.8275862336158752,0.8701298832893372,0.7701149582862854,0.8044692873954773,0.7777777910232544,0.6461538672447205,460
323,baseline_54_3_dropout0.25,0.01,0.4106234780379704,0.8356322050094604,0.8459715843200684,0.8206896781921387,0.7877094745635986,0.7213114500045776,0.6769230961799622,520
324,baseline_54_3_dropout0.25,0.01,0.40353396960667204,0.8459770083427429,0.8716049194335938,0.8114942312240601,0.7988826632499695,0.7457627058029175,0.6769230961799622,600
325,baseline_54_3_dropout0.25,0.01,0.4024994117873056,0.842528760433197,0.8547618985176086,0.8252873420715332,0.7988826632499695,0.7301587462425232,0.7076923251152039,600
326,baseline_54_3_dropout0.25,0.01,0.4033889131886618,0.8413792848587036,0.8595641851425171,0.8160919547080994,0.8100558519363403,0.7627118825912476,0.692307710647583,620
327,baseline_54_3_dropout0.25,0.01,0.3928530216217041,0.840229868888855,0.8609756231307983,0.8114942312240601,0.7932960987091064,0.725806474685669,0.692307710647583,660
328,baseline_54_3_dropout0.25,0.01,0.399731661592211,0.8540229797363281,0.8719806671142578,0.8298850655555725,0.8100558519363403,0.7540983557701111,0.7076923251152039,720
329,baseline_54_3_dropout0.25,0.01,0.3824997544288635,0.8620689511299133,0.8927680850028992,0.8229885101318359,0.7988826632499695,0.7377049326896667,0.692307710647583,800
330,baseline_54_3_dropout0.25,0.007,0.3761450392859323,0.8609195351600647,0.8886138796806335,0.8252873420715332,0.8044692873954773,0.75,0.692307710647583,800
331,baseline_54_3_dropout0.25,0.007,0.3729033427579062,0.8505747318267822,0.8765432238578796,0.8160919547080994,0.826815664768219,0.7931034564971924,0.7076923251152039,820
332,baseline_54_3_dropout0.25,0.007,0.37980613112449646,0.8678160905838013,0.8902438879013062,0.8390804529190063,0.8156424760818481,0.7580645084381104,0.7230769395828247,860
333,baseline_54_3_dropout0.25,0.007,0.3753526210784912,0.863218367099762,0.9010152220726013,0.8160919547080994,0.8156424760818481,0.7666666507720947,0.7076923251152039,920
334,baseline_54_3_dropout0.25,0.007,0.3724998789174216,0.8563218116760254,0.8954081535339355,0.8068965673446655,0.8212290406227112,0.7894737124443054,0.692307710647583,1000
335,baseline_54_3_dropout0.25,0.007,0.3745028078556061,0.8666666746139526,0.9164490699768066,0.8068965673446655,0.8100558519363403,0.7719298005104065,0.6769230961799622,1000
336,baseline_54_3_dropout0.25,0.007,0.37767589518002104,0.8643678426742554,0.9012657999992371,0.8183907866477966,0.8044692873954773,0.7678571343421936,0.6615384817123413,1020
337,baseline_54_3_dropout0.25,0.007,0.3614447202001299,0.8643678426742554,0.8819277286529541,0.8413792848587036,0.7988826632499695,0.7301587462425232,0.7076923251152039,1060
338,baseline_54_3_dropout0.25,0.007,0.36412844487598967,0.863218367099762,0.8949999809265137,0.8229885101318359,0.8044692873954773,0.75,0.692307710647583,1120
339,baseline_54_3_dropout0.25,0.007,0.3665087606225695,0.865517258644104,0.8822115659713745,0.8436781764030457,0.8156424760818481,0.7666666507720947,0.7076923251152039,1200
340,baseline_54_3_dropout0.25,0.003,0.35997400113514494,0.8770114779472351,0.8980582356452942,0.8505747318267822,0.8100558519363403,0.7719298005104065,0.6769230961799622,1200
341,baseline_54_3_dropout0.25,0.003,0.3619723107133593,0.8620689511299133,0.8927680850028992,0.8229885101318359,0.8100558519363403,0.7627118825912476,0.692307710647583,1220
342,baseline_54_3_dropout0.25,0.003,0.36556061250822885,0.865517258644104,0.8935643434524536,0.8298850655555725,0.8044692873954773,0.7419354915618896,0.7076923251152039,1260
